assignment_id,accept_time,submit_time,accept_time_str,submit_time_str,duration_seconds,duration_minutes,duration_hours,worker_id,hit_id,status,timezone,subcategory,task_type,group_index,s3_path
3VSOLARPKCT27NVHLND0LMCVI2D936,2025-08-21 12:23:41-06:00,2025-08-21 12:25:49-06:00,2025-08-21 12:23:41-0600,2025-08-21 12:25:49-0600,128.0,2.1333333333333333,0.035555555555555556,A2FP41BSPG0Y4A,3E6L1VR4XW57JWBIH95OE1ERPNWF6B,Approved,tzlocal(),QuadrupedBody,spin_test_parts,6,HITs/QuadrupedBody/spin_test_parts/live/group_6_3VSOLARPKCT27NVHLND0LMCVI2D936.json
32EYX73OY1TSAH4MUO9NZG2P112RUI,2025-08-21 11:51:15-06:00,2025-08-21 12:28:22-06:00,2025-08-21 11:51:15-0600,2025-08-21 12:28:22-0600,2227.0,37.11666666666667,0.6186111111111111,ARQR5NIFA1AJ,3X878VYTIE1QNWPN0JAGKFENKYGF7A,Approved,tzlocal(),QuadrupedBody,spin_test_parts,7,HITs/QuadrupedBody/spin_test_parts/live/group_7_32EYX73OY1TSAH4MUO9NZG2P112RUI.json
3IQ1VMJRYU42R8U2U2SA8UQ1OC49A1,2025-08-21 11:50:54-06:00,2025-08-21 12:09:14-06:00,2025-08-21 11:50:54-0600,2025-08-21 12:09:14-0600,1100.0,18.333333333333332,0.3055555555555556,ARQR5NIFA1AJ,3ZUE82NE0AKUNAU6AO2MYFAIVIMF8X,Approved,tzlocal(),QuadrupedBody,spin_test_parts,8,HITs/QuadrupedBody/spin_test_parts/live/group_8_3IQ1VMJRYU42R8U2U2SA8UQ1OC49A1.json
39K0FND3AIZHYSDWJBWFDGWLOBBMAD,2025-08-21 11:50:47-06:00,2025-08-21 11:55:36-06:00,2025-08-21 11:50:47-0600,2025-08-21 11:55:36-0600,289.0,4.816666666666666,0.08027777777777778,ARQR5NIFA1AJ,3L1EFR8WWTOU1FDGFG80YB5TFO4F9M,Approved,tzlocal(),QuadrupedBody,spin_test_parts,9,HITs/QuadrupedBody/spin_test_parts/live/group_9_39K0FND3AIZHYSDWJBWFDGWLOBBMAD.json
3OVHNO1VE7LFV6FRIADBBJ00OIUDZR,2025-08-21 17:04:53-06:00,2025-08-21 17:06:58-06:00,2025-08-21 17:04:53-0600,2025-08-21 17:06:58-0600,125.0,2.0833333333333335,0.034722222222222224,A1VMPZVVVZUCS4,3IZVJEBJ6A3DOD2IILZVHTU91SQZ6J,Approved,tzlocal(),QuadrupedFoot,spin_val_parts,0,HITs/QuadrupedFoot/spin_val_parts/live/group_0_3OVHNO1VE7LFV6FRIADBBJ00OIUDZR.json
3R6BYFZZP8WNOVT88YKG2YNASVCXFP,2025-08-21 17:53:37-06:00,2025-08-21 17:56:27-06:00,2025-08-21 17:53:37-0600,2025-08-21 17:56:27-0600,170.0,2.8333333333333335,0.04722222222222222,AZLZA0Q87TJZO,3IZVJEBJ6A3DOD2IILZVHTU91SQZ6J,Approved,tzlocal(),QuadrupedFoot,spin_val_parts,0,HITs/QuadrupedFoot/spin_val_parts/live/group_0_3R6BYFZZP8WNOVT88YKG2YNASVCXFP.json
3DHE4R9OCXVS1FM6VT55UTTQG1C2GJ,2025-08-21 17:47:15-06:00,2025-08-21 17:49:04-06:00,2025-08-21 17:47:15-0600,2025-08-21 17:49:04-0600,109.0,1.8166666666666667,0.03027777777777778,AZLZA0Q87TJZO,311HQEI8RSZWSDGN1V4NN7U5W3AZ7I,Approved,tzlocal(),QuadrupedFoot,spin_val_parts,1,HITs/QuadrupedFoot/spin_val_parts/live/group_1_3DHE4R9OCXVS1FM6VT55UTTQG1C2GJ.json
3WQ3B2KGE90PLDWZW3DDOZSO8I51BJ,2025-08-21 17:04:55-06:00,2025-08-21 17:07:57-06:00,2025-08-21 17:04:55-0600,2025-08-21 17:07:57-0600,182.0,3.033333333333333,0.050555555555555555,A1VMPZVVVZUCS4,311HQEI8RSZWSDGN1V4NN7U5W3AZ7I,Approved,tzlocal(),QuadrupedFoot,spin_val_parts,1,HITs/QuadrupedFoot/spin_val_parts/live/group_1_3WQ3B2KGE90PLDWZW3DDOZSO8I51BJ.json
3EWIJTFFVPRNLRN1ABB3B2FZ6NCE0T,2025-08-21 17:04:54-06:00,2025-08-21 17:07:29-06:00,2025-08-21 17:04:54-0600,2025-08-21 17:07:29-0600,155.0,2.5833333333333335,0.043055555555555555,A1VMPZVVVZUCS4,33NOQL7T9OI0SRL6B0WT17Q07NGZ85,Approved,tzlocal(),QuadrupedFoot,spin_val_parts,2,HITs/QuadrupedFoot/spin_val_parts/live/group_2_3EWIJTFFVPRNLRN1ABB3B2FZ6NCE0T.json
3X3OR7WPZ0KJ9M2WM1BMHCB1YIPL8A,2025-08-21 17:47:17-06:00,2025-08-21 17:50:31-06:00,2025-08-21 17:47:17-0600,2025-08-21 17:50:31-0600,194.0,3.2333333333333334,0.05388888888888889,AZLZA0Q87TJZO,33NOQL7T9OI0SRL6B0WT17Q07NGZ85,Approved,tzlocal(),QuadrupedFoot,spin_val_parts,2,HITs/QuadrupedFoot/spin_val_parts/live/group_2_3X3OR7WPZ0KJ9M2WM1BMHCB1YIPL8A.json
35DR22AR5E4S8JDFO3JE1PYDP57X3G,2025-08-21 17:49:41-06:00,2025-08-21 17:53:35-06:00,2025-08-21 17:49:41-0600,2025-08-21 17:53:35-0600,234.0,3.9,0.065,AZLZA0Q87TJZO,3PUOXASB57M06W4GGS2713LBRTYZ9U,Approved,tzlocal(),QuadrupedFoot,spin_val_parts,3,HITs/QuadrupedFoot/spin_val_parts/live/group_3_35DR22AR5E4S8JDFO3JE1PYDP57X3G.json
3VW6495TLKKIOR0DIKY6AX1Z0CVYYS,2025-08-21 17:04:51-06:00,2025-08-21 17:06:20-06:00,2025-08-21 17:04:51-0600,2025-08-21 17:06:20-0600,89.0,1.4833333333333334,0.024722222222222222,A1VMPZVVVZUCS4,3PUOXASB57M06W4GGS2713LBRTYZ9U,Approved,tzlocal(),QuadrupedFoot,spin_val_parts,3,HITs/QuadrupedFoot/spin_val_parts/live/group_3_3VW6495TLKKIOR0DIKY6AX1Z0CVYYS.json
3K3R2QNK8CNM6H8007918V2VVF0U92,2025-08-21 17:48:24-06:00,2025-08-21 17:51:59-06:00,2025-08-21 17:48:24-0600,2025-08-21 17:51:59-0600,215.0,3.5833333333333335,0.059722222222222225,AZLZA0Q87TJZO,3WUVMVA7OBMEBFEL8YG7XYWVXBGZA9,Approved,tzlocal(),QuadrupedFoot,spin_val_parts,4,HITs/QuadrupedFoot/spin_val_parts/live/group_4_3K3R2QNK8CNM6H8007918V2VVF0U92.json
3OS4RQUCRAZGBSQ732SYD1WI9SOBFU,2025-08-21 17:05:20-06:00,2025-08-21 17:08:43-06:00,2025-08-21 17:05:20-0600,2025-08-21 17:08:43-0600,203.0,3.3833333333333333,0.05638888888888889,A1VMPZVVVZUCS4,3WUVMVA7OBMEBFEL8YG7XYWVXBGZA9,Approved,tzlocal(),QuadrupedFoot,spin_val_parts,4,HITs/QuadrupedFoot/spin_val_parts/live/group_4_3OS4RQUCRAZGBSQ732SYD1WI9SOBFU.json
3180JW2OT5WUREVULIS6PDOIS3JJ54,2025-08-21 17:06:03-06:00,2025-08-21 17:14:44-06:00,2025-08-21 17:06:03-0600,2025-08-21 17:14:44-0600,521.0,8.683333333333334,0.14472222222222222,A1VMPZVVVZUCS4,3W1K7D6QSB0JUPJDECG3S9G1FT1ZB4,Approved,tzlocal(),QuadrupedFoot,spin_test_parts,0,HITs/QuadrupedFoot/spin_test_parts/live/group_0_3180JW2OT5WUREVULIS6PDOIS3JJ54.json
3MH9DQ757XW1LRV8EDFB0COIZSVUGT,2025-08-21 17:52:36-06:00,2025-08-21 17:55:43-06:00,2025-08-21 17:52:36-0600,2025-08-21 17:55:43-0600,187.0,3.1166666666666667,0.051944444444444446,AZLZA0Q87TJZO,3W1K7D6QSB0JUPJDECG3S9G1FT1ZB4,Approved,tzlocal(),QuadrupedFoot,spin_test_parts,0,HITs/QuadrupedFoot/spin_test_parts/live/group_0_3MH9DQ757XW1LRV8EDFB0COIZSVUGT.json
39GHHAVOMGBCVVRU7D9WKLI4S7OJ4Z,2025-08-21 17:06:01-06:00,2025-08-21 17:10:46-06:00,2025-08-21 17:06:01-0600,2025-08-21 17:10:46-0600,285.0,4.75,0.07916666666666666,A1VMPZVVVZUCS4,33Q5P9PUSP524UBJSCCY3TMJXE1ZCB,Approved,tzlocal(),QuadrupedFoot,spin_test_parts,1,HITs/QuadrupedFoot/spin_test_parts/live/group_1_39GHHAVOMGBCVVRU7D9WKLI4S7OJ4Z.json
31UV0MXWNRWYW3BO3076DC9IFOV5IF,2025-08-21 17:54:13-06:00,2025-08-21 17:57:08-06:00,2025-08-21 17:54:13-0600,2025-08-21 17:57:08-0600,175.0,2.9166666666666665,0.04861111111111111,AZLZA0Q87TJZO,3VAOOVPI3ZBB29OLQOEOYX18CE8LLV,Approved,tzlocal(),QuadrupedFoot,spin_test_parts,2,HITs/QuadrupedFoot/spin_test_parts/live/group_2_31UV0MXWNRWYW3BO3076DC9IFOV5IF.json
3LRKMWOKB61SSWHBLLTUF09WRR4Z23,2025-08-21 17:06:11-06:00,2025-08-21 17:17:15-06:00,2025-08-21 17:06:11-0600,2025-08-21 17:17:15-0600,664.0,11.066666666666666,0.18444444444444444,A1VMPZVVVZUCS4,3VAOOVPI3ZBB29OLQOEOYX18CE8LLV,Approved,tzlocal(),QuadrupedFoot,spin_test_parts,2,HITs/QuadrupedFoot/spin_test_parts/live/group_2_3LRKMWOKB61SSWHBLLTUF09WRR4Z23.json
3MAOD8E57RUZCN6P6M3TA3WJUMYNXM,2025-08-21 17:51:12-06:00,2025-08-21 17:54:57-06:00,2025-08-21 17:51:12-0600,2025-08-21 17:54:57-0600,225.0,3.75,0.0625,AZLZA0Q87TJZO,3EKTG13IZUMV8R66Q0F3YAGXCJYLMX,Approved,tzlocal(),QuadrupedFoot,spin_test_parts,3,HITs/QuadrupedFoot/spin_test_parts/live/group_3_3MAOD8E57RUZCN6P6M3TA3WJUMYNXM.json
3MMN5BL1W0OHE7EBAWH5Q8IFI1N3M2,2025-08-21 17:05:57-06:00,2025-08-21 17:09:19-06:00,2025-08-21 17:05:57-0600,2025-08-21 17:09:19-0600,202.0,3.3666666666666667,0.05611111111111111,A1VMPZVVVZUCS4,3EKTG13IZUMV8R66Q0F3YAGXCJYLMX,Approved,tzlocal(),QuadrupedFoot,spin_test_parts,3,HITs/QuadrupedFoot/spin_test_parts/live/group_3_3MMN5BL1W0OHE7EBAWH5Q8IFI1N3M2.json
3TYCR1GOTD3YTI3JVRBZUW85XRWZLT,2025-08-21 17:47:14-06:00,2025-08-21 17:48:22-06:00,2025-08-21 17:47:14-0600,2025-08-21 17:48:22-0600,68.0,1.1333333333333333,0.01888888888888889,AZLZA0Q87TJZO,3OPLMF3EU561Q9R621U3BP5XH98LNX,Approved,tzlocal(),QuadrupedFoot,spin_test_parts,4,HITs/QuadrupedFoot/spin_test_parts/live/group_4_3TYCR1GOTD3YTI3JVRBZUW85XRWZLT.json
3WRFBPLXRB8NWPZBMXW53N7FNRX3N2,2025-08-21 17:05:59-06:00,2025-08-21 17:09:51-06:00,2025-08-21 17:05:59-0600,2025-08-21 17:09:51-0600,232.0,3.8666666666666667,0.06444444444444444,A1VMPZVVVZUCS4,3OPLMF3EU561Q9R621U3BP5XH98LNX,Approved,tzlocal(),QuadrupedFoot,spin_test_parts,4,HITs/QuadrupedFoot/spin_test_parts/live/group_4_3WRFBPLXRB8NWPZBMXW53N7FNRX3N2.json
35GCEFQ6I68HDEDUPL7ZYAEOX54Z3E,2025-08-21 17:06:13-06:00,2025-08-21 17:17:45-06:00,2025-08-21 17:06:13-0600,2025-08-21 17:17:45-0600,692.0,11.533333333333333,0.1922222222222222,A1VMPZVVVZUCS4,3THR0FZ95PCJ8URI3GUGQE527JDLOC,Approved,tzlocal(),QuadrupedFoot,spin_test_parts,5,HITs/QuadrupedFoot/spin_test_parts/live/group_5_35GCEFQ6I68HDEDUPL7ZYAEOX54Z3E.json
3TAYZSBPLMSVRKVXQTZMJ7CT4C5S2S,2025-08-21 17:50:33-06:00,2025-08-21 17:54:11-06:00,2025-08-21 17:50:33-0600,2025-08-21 17:54:11-0600,218.0,3.6333333333333333,0.06055555555555556,AZLZA0Q87TJZO,3THR0FZ95PCJ8URI3GUGQE527JDLOC,Approved,tzlocal(),QuadrupedFoot,spin_test_parts,5,HITs/QuadrupedFoot/spin_test_parts/live/group_5_3TAYZSBPLMSVRKVXQTZMJ7CT4C5S2S.json
3B837J3LDPGCV4CI5JENKFK1G4LRS6,2025-08-21 17:47:16-06:00,2025-08-21 17:49:38-06:00,2025-08-21 17:47:16-0600,2025-08-21 17:49:38-0600,142.0,2.3666666666666667,0.03944444444444444,AZLZA0Q87TJZO,3LN50BUKPVU1TU3JIG7VFEASHO9LPT,Approved,tzlocal(),QuadrupedFoot,spin_test_parts,6,HITs/QuadrupedFoot/spin_test_parts/live/group_6_3B837J3LDPGCV4CI5JENKFK1G4LRS6.json
3KB8R4ZV1FRMPSM2EMYGVMWUA7OBGT,2025-08-21 17:06:07-06:00,2025-08-21 17:15:37-06:00,2025-08-21 17:06:07-0600,2025-08-21 17:15:37-0600,570.0,9.5,0.15833333333333333,A1VMPZVVVZUCS4,3LN50BUKPVU1TU3JIG7VFEASHO9LPT,Approved,tzlocal(),QuadrupedFoot,spin_test_parts,6,HITs/QuadrupedFoot/spin_test_parts/live/group_6_3KB8R4ZV1FRMPSM2EMYGVMWUA7OBGT.json
30IQTZXKALQWRREI5G1VZR06MTNX0L,2025-08-21 17:49:06-06:00,2025-08-21 17:52:35-06:00,2025-08-21 17:49:06-0600,2025-08-21 17:52:35-0600,209.0,3.4833333333333334,0.058055555555555555,AZLZA0Q87TJZO,3R15W654VDCMT64YITMKFJ02MKVLQK,Approved,tzlocal(),QuadrupedFoot,spin_test_parts,7,HITs/QuadrupedFoot/spin_test_parts/live/group_7_30IQTZXKALQWRREI5G1VZR06MTNX0L.json
3S06PH7KSSOI0AUJAZ4JJPGOB3H1DQ,2025-08-21 17:06:05-06:00,2025-08-21 17:15:11-06:00,2025-08-21 17:06:05-0600,2025-08-21 17:15:11-0600,546.0,9.1,0.15166666666666667,A1VMPZVVVZUCS4,3R15W654VDCMT64YITMKFJ02MKVLQK,Approved,tzlocal(),QuadrupedFoot,spin_test_parts,7,HITs/QuadrupedFoot/spin_test_parts/live/group_7_3S06PH7KSSOI0AUJAZ4JJPGOB3H1DQ.json
373ERPL3YPSDA4PXUJJDUKGNINZRTV,2025-08-21 17:47:18-06:00,2025-08-21 17:51:10-06:00,2025-08-21 17:47:18-0600,2025-08-21 17:51:10-0600,232.0,3.8666666666666667,0.06444444444444444,AZLZA0Q87TJZO,3511RHPADVXM57JYV8BKK9A7I6XLRL,Approved,tzlocal(),QuadrupedFoot,spin_test_parts,8,HITs/QuadrupedFoot/spin_test_parts/live/group_8_373ERPL3YPSDA4PXUJJDUKGNINZRTV.json
3NG53N1RLW3907HUET4TYTKL3SQ8PV,2025-08-21 17:06:09-06:00,2025-08-21 17:16:46-06:00,2025-08-21 17:06:09-0600,2025-08-21 17:16:46-0600,637.0,10.616666666666667,0.17694444444444443,A1VMPZVVVZUCS4,3511RHPADVXM57JYV8BKK9A7I6XLRL,Approved,tzlocal(),QuadrupedFoot,spin_test_parts,8,HITs/QuadrupedFoot/spin_test_parts/live/group_8_3NG53N1RLW3907HUET4TYTKL3SQ8PV.json
336KAV9KYRCSN676PZRB1T0ULX22YH,2025-08-21 17:56:17-06:00,2025-08-21 18:07:37-06:00,2025-08-21 17:56:17-0600,2025-08-21 18:07:37-0600,680.0,11.333333333333334,0.18888888888888888,ARQR5NIFA1AJ,3OLZC0DJ8JYC8DS9JPJHTQ7IM8GIVX,Approved,tzlocal(),QuadrupedTail,spin_val_parts,0,HITs/QuadrupedTail/spin_val_parts/live/group_0_336KAV9KYRCSN676PZRB1T0ULX22YH.json
3HMIGG0U4MQ39L9V5G0CBKDX7XT8YP,2025-08-21 17:13:07-06:00,2025-08-21 17:17:52-06:00,2025-08-21 17:13:07-0600,2025-08-21 17:17:52-0600,285.0,4.75,0.07916666666666666,A2FP41BSPG0Y4A,3OLZC0DJ8JYC8DS9JPJHTQ7IM8GIVX,Approved,tzlocal(),QuadrupedTail,spin_val_parts,0,HITs/QuadrupedTail/spin_val_parts/live/group_0_3HMIGG0U4MQ39L9V5G0CBKDX7XT8YP.json
31JLPPHS2VE5EAZNNCWIIC7KD12O32,2025-08-21 17:56:21-06:00,2025-08-21 18:10:31-06:00,2025-08-21 17:56:21-0600,2025-08-21 18:10:31-0600,850.0,14.166666666666666,0.2361111111111111,ARQR5NIFA1AJ,38RHULDV9YYPN2SE9ZODFSQWTHIIW7,Approved,tzlocal(),QuadrupedTail,spin_val_parts,1,HITs/QuadrupedTail/spin_val_parts/live/group_1_31JLPPHS2VE5EAZNNCWIIC7KD12O32.json
35DR22AR5E4S8JDFO3JE1PYDP573XM,2025-08-21 17:10:31-06:00,2025-08-21 17:13:05-06:00,2025-08-21 17:10:31-0600,2025-08-21 17:13:05-0600,154.0,2.566666666666667,0.042777777777777776,A2FP41BSPG0Y4A,38RHULDV9YYPN2SE9ZODFSQWTHIIW7,Approved,tzlocal(),QuadrupedTail,spin_val_parts,1,HITs/QuadrupedTail/spin_val_parts/live/group_1_35DR22AR5E4S8JDFO3JE1PYDP573XM.json
3I3WADAZ9RO8SPMR1VKBX954RXTO5S,2025-08-21 17:57:16-06:00,2025-08-21 18:12:34-06:00,2025-08-21 17:57:16-0600,2025-08-21 18:12:34-0600,918.0,15.3,0.255,ARQR5NIFA1AJ,3E9ZFLPWOYB4C2X4J4KZHB432JOIX0,Approved,tzlocal(),QuadrupedTail,spin_test_parts,0,HITs/QuadrupedTail/spin_test_parts/live/group_0_3I3WADAZ9RO8SPMR1VKBX954RXTO5S.json
3Z7ISHFUH1F3EBJ0122VPRMZDRWZ86,2025-08-21 17:10:45-06:00,2025-08-21 17:15:52-06:00,2025-08-21 17:10:45-0600,2025-08-21 17:15:52-0600,307.0,5.116666666666666,0.08527777777777777,A2FP41BSPG0Y4A,3E9ZFLPWOYB4C2X4J4KZHB432JOIX0,Approved,tzlocal(),QuadrupedTail,spin_test_parts,0,HITs/QuadrupedTail/spin_test_parts/live/group_0_3Z7ISHFUH1F3EBJ0122VPRMZDRWZ86.json
37UQDCYH6YFI5D97Q0LMQLD8EWM7VT,2025-08-21 17:56:23-06:00,2025-08-21 18:11:43-06:00,2025-08-21 17:56:23-0600,2025-08-21 18:11:43-0600,920.0,15.333333333333334,0.25555555555555554,ARQR5NIFA1AJ,3WRKFXQBOBQTC7NEO0610PBC4PIIY6,Approved,tzlocal(),QuadrupedTail,spin_test_parts,1,HITs/QuadrupedTail/spin_test_parts/live/group_1_37UQDCYH6YFI5D97Q0LMQLD8EWM7VT.json
3GA6AFUKOP8VMTD0JZ1SY3AJ1FOH37,2025-08-21 17:15:01-06:00,2025-08-21 17:18:50-06:00,2025-08-21 17:15:01-0600,2025-08-21 17:18:50-0600,229.0,3.816666666666667,0.0636111111111111,A2FP41BSPG0Y4A,3WRKFXQBOBQTC7NEO0610PBC4PIIY6,Approved,tzlocal(),QuadrupedTail,spin_test_parts,1,HITs/QuadrupedTail/spin_test_parts/live/group_1_3GA6AFUKOP8VMTD0JZ1SY3AJ1FOH37.json
337RC3OW06MHKYY9UUMW9QV99GQLVF,2025-08-21 17:15:57-06:00,2025-08-21 17:19:41-06:00,2025-08-21 17:15:57-0600,2025-08-21 17:19:41-0600,224.0,3.7333333333333334,0.06222222222222222,A2FP41BSPG0Y4A,3ECKRY5B1QFTHXXJKM8KEWKEAJMIZX,Approved,tzlocal(),QuadrupedTail,spin_test_parts,2,HITs/QuadrupedTail/spin_test_parts/live/group_2_337RC3OW06MHKYY9UUMW9QV99GQLVF.json
3LRKMWOKB61SSWHBLLTUF09WRR62Z8,2025-08-21 17:56:19-06:00,2025-08-21 18:09:22-06:00,2025-08-21 17:56:19-0600,2025-08-21 18:09:22-0600,783.0,13.05,0.2175,ARQR5NIFA1AJ,3ECKRY5B1QFTHXXJKM8KEWKEAJMIZX,Approved,tzlocal(),QuadrupedTail,spin_test_parts,2,HITs/QuadrupedTail/spin_test_parts/live/group_2_3LRKMWOKB61SSWHBLLTUF09WRR62Z8.json
31T4R4OBOT0M6437ZJQH0TPJTP5C7Y,2025-08-21 17:17:15-06:00,2025-08-21 17:20:23-06:00,2025-08-21 17:17:15-0600,2025-08-21 17:20:23-0600,188.0,3.1333333333333333,0.052222222222222225,A2FP41BSPG0Y4A,3J9UN9O9J3BSANBZYAGSKYWS5RSJ0I,Approved,tzlocal(),QuadrupedTail,spin_test_parts,3,HITs/QuadrupedTail/spin_test_parts/live/group_3_31T4R4OBOT0M6437ZJQH0TPJTP5C7Y.json
3FE7TXL1LJ7JE4GKYPAHO7XSMOKQ21,2025-08-21 17:56:13-06:00,2025-08-21 18:06:06-06:00,2025-08-21 17:56:13-0600,2025-08-21 18:06:06-0600,593.0,9.883333333333333,0.16472222222222221,ARQR5NIFA1AJ,3J9UN9O9J3BSANBZYAGSKYWS5RSJ0I,Approved,tzlocal(),QuadrupedTail,spin_test_parts,3,HITs/QuadrupedTail/spin_test_parts/live/group_3_3FE7TXL1LJ7JE4GKYPAHO7XSMOKQ21.json
3180JW2OT5WUREVULIS6PDOIS3K5JR,2025-08-21 17:56:25-06:00,2025-08-21 18:12:04-06:00,2025-08-21 17:56:25-0600,2025-08-21 18:12:04-0600,939.0,15.65,0.2608333333333333,ARQR5NIFA1AJ,3IVEC1GSLPISHCWHUTKSY3F2AJYJ1L,Approved,tzlocal(),QuadrupedTail,spin_test_parts,4,HITs/QuadrupedTail/spin_test_parts/live/group_4_3180JW2OT5WUREVULIS6PDOIS3K5JR.json
3YWRV122CTJMSCPQVF3N8Z7KB9I8UR,2025-08-21 17:10:46-06:00,2025-08-21 17:17:11-06:00,2025-08-21 17:10:46-0600,2025-08-21 17:17:11-0600,385.0,6.416666666666667,0.10694444444444444,A2FP41BSPG0Y4A,3IVEC1GSLPISHCWHUTKSY3F2AJYJ1L,Approved,tzlocal(),QuadrupedTail,spin_test_parts,4,HITs/QuadrupedTail/spin_test_parts/live/group_4_3YWRV122CTJMSCPQVF3N8Z7KB9I8UR.json
